altitude,battery_soc,cadence,enhanced_altitude,enhanced_speed,gps_accuracy,grade,heart_rate,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,position_lat,position_long,power,right_pedal_smoothness,right_torque_effectiveness,speed,timestamp,distance,temperature,year,month,day,hour,wind_speed,wind_direction
1.3999999999999773,,93.0,1.3999999999999773,10.564,3.0,-2.01,142.0,20.5,51.0,71.5,50.3914542,-84.4666743,205.0,22.5,70.0,10.564,2022-05-21 19:57:10,1170.48,24.0,2022,5,21,19,3.73,172.0
1.1999999999999886,,93.0,1.1999999999999886,10.378,3.0,-1.95,142.0,20.5,51.0,71.5,50.391354,-84.4666106,220.0,22.5,70.0,10.378,2022-05-21 19:57:11,1180.72,24.0,2022,5,21,19,3.73,172.0
1.0,,92.0,1.0,10.317,3.0,-1.95,142.0,21.5,51.0,74.0,50.3912676,-84.4665378,213.0,23.0,71.0,10.317,2022-05-21 19:57:12,1190.51,24.0,2022,5,21,19,3.73,172.0
0.8000000000000114,,91.0,0.8000000000000114,10.276,3.0,-2.0,141.0,28.0,53.0,88.5,50.3911947,-84.4664468,203.0,24.5,75.5,10.276,2022-05-21 19:57:13,1199.64,24.0,2022,5,21,19,3.73,172.0
0.6000000000000227,,90.0,0.6000000000000227,10.22,3.0,-2.12,141.0,23.5,49.0,76.0,50.3911037,-84.4663558,226.0,24.5,76.0,10.22,2022-05-21 19:57:14,1209.99,24.0,2022,5,21,19,3.73,172.0
0.39999999999997726,,89.0,0.39999999999997726,10.07,3.0,-2.05,140.0,21.0,48.0,72.0,50.3910036,-84.4662647,231.0,24.0,75.0,10.07,2022-05-21 19:57:15,1221.27,24.0,2022,5,21,19,3.73,172.0
0.19999999999998863,,88.0,0.19999999999998863,9.944,3.0,-1.79,140.0,20.0,52.0,75.0,50.3909171,-84.4661737,235.0,21.5,72.0,9.944,2022-05-21 19:57:16,1231.75,24.0,2022,5,21,19,3.73,172.0
0.19999999999998863,,88.0,0.19999999999998863,10.027,3.0,-1.58,139.0,22.5,49.0,75.0,50.3908261,-84.4660827,231.0,21.5,73.5,10.027,2022-05-21 19:57:17,1241.99,24.0,2022,5,21,19,3.73,172.0
0.0,,87.0,0.0,10.03,3.0,-1.31,138.0,23.0,50.0,75.5,50.3907305,-84.4660099,264.0,21.5,73.5,10.03,2022-05-21 19:57:18,1252.47,24.0,2022,5,21,19,3.73,172.0
0.0,,87.0,0.0,9.88,3.0,-1.0,137.0,25.5,51.0,81.0,50.390635,-84.465928,211.0,21.5,75.0,9.88,2022-05-21 19:57:19,1262.97,24.0,2022,5,21,19,3.73,172.0
0.0,,86.0,0.0,9.743,3.0,-0.9,137.0,35.0,53.0,97.0,50.3905485,-84.465846,248.0,22.5,81.5,9.743,2022-05-21 19:57:20,1273.0,24.0,2022,5,21,19,3.73,172.0
0.0,,88.0,0.0,9.699,3.0,-0.68,137.0,37.5,58.0,96.5,50.390462,-84.4657641,265.0,25.5,83.5,9.699,2022-05-21 19:57:21,1282.76,24.0,2022,5,21,19,3.73,172.0
0.19999999999998863,,94.0,0.19999999999998863,9.664,3.0,-0.24,137.0,37.5,56.0,98.5,50.3903755,-84.4656822,275.0,22.5,74.0,9.664,2022-05-21 19:57:22,1292.55,24.0,2022,5,21,19,3.73,172.0
0.0,,95.0,0.0,9.686,2.0,0.0,136.0,31.0,50.0,94.5,50.3902845,-84.4656003,269.0,26.0,81.0,9.686,2022-05-21 19:57:23,1302.68,24.0,2022,5,21,19,3.73,172.0
-0.19999999999998863,,96.0,-0.19999999999998863,9.607,2.0,0.0,136.0,26.0,49.0,85.0,50.3901889,-84.4655275,258.0,27.0,83.5,9.607,2022-05-21 19:57:24,1312.89,24.0,2022,5,21,19,3.73,172.0
0.0,,95.0,0.0,9.395,2.0,0.0,136.0,26.5,51.0,85.5,50.3901025,-84.4654455,258.0,26.0,81.5,9.395,2022-05-21 19:57:25,1322.71,24.0,2022,5,21,19,3.73,172.0
0.19999999999998863,,94.0,0.19999999999998863,9.313,2.0,0.0,135.0,31.5,56.0,98.0,50.390016,-84.4653727,270.0,24.5,78.5,9.313,2022-05-21 19:57:26,1332.31,24.0,2022,5,21,19,3.73,172.0
0.19999999999998863,,94.0,0.19999999999998863,9.296,2.0,0.0,136.0,30.0,55.0,95.0,50.3899295,-84.4652999,267.0,25.0,80.0,9.296,2022-05-21 19:57:27,1341.88,24.0,2022,5,21,19,3.73,172.0
0.39999999999997726,,94.0,0.39999999999997726,9.033,2.0,0.15,135.0,28.5,53.0,92.5,50.3898476,-84.465218,264.0,25.5,81.5,9.033,2022-05-21 19:57:28,1351.22,24.0,2022,5,21,19,3.73,172.0
0.39999999999997726,,94.0,0.39999999999997726,8.701,2.0,0.61,136.0,27.5,52.0,89.5,50.3897702,-84.4651361,262.0,26.0,82.5,8.701,2022-05-21 19:57:29,1360.18,24.0,2022,5,21,19,3.73,172.0
0.8000000000000114,,94.0,0.8000000000000114,8.483,2.0,1.12,138.0,26.0,51.0,87.0,50.3896974,-84.4650633,259.0,26.5,84.0,8.483,2022-05-21 19:57:30,1368.86,24.0,2022,5,21,19,3.73,172.0
0.8000000000000114,,93.0,0.8000000000000114,8.434,2.0,1.45,139.0,25.0,50.0,84.0,50.3896246,-84.4649813,257.0,27.5,85.0,8.434,2022-05-21 19:57:31,1377.47,24.0,2022,5,21,19,3.73,172.0
0.8000000000000114,,93.0,0.8000000000000114,8.509,2.0,1.53,140.0,23.5,49.0,81.0,50.3895563,-84.4649085,254.0,28.0,86.5,8.509,2022-05-21 19:57:32,1385.99,24.0,2022,5,21,19,3.73,172.0
1.0,,93.0,1.0,8.401,2.0,1.58,140.0,22.5,47.0,78.5,50.3894835,-84.4648357,252.0,28.5,87.5,8.401,2022-05-21 19:57:33,1394.37,24.0,2022,5,21,19,3.73,172.0
1.1999999999999886,,93.0,1.1999999999999886,8.186,2.0,1.76,139.0,22.5,46.0,76.5,50.3894062,-84.464772,239.0,27.0,83.0,8.186,2022-05-21 19:57:34,1402.71,24.0,2022,5,21,19,3.73,172.0
1.3999999999999773,,94.0,1.3999999999999773,7.877,2.0,1.76,138.0,23.5,45.0,75.0,50.3893333,-84.4647083,223.0,24.5,76.0,7.877,2022-05-21 19:57:35,1410.77,24.0,2022,5,21,19,3.73,172.0
1.3999999999999773,,95.0,1.3999999999999773,7.614,2.0,1.56,138.0,24.5,43.0,73.5,50.3892696,-84.4646446,206.0,22.0,69.0,7.614,2022-05-21 19:57:36,1418.45,24.0,2022,5,21,19,3.73,172.0
1.6000000000000227,,102.0,1.6000000000000227,7.56,2.0,1.7,138.0,23.5,43.0,76.5,50.3892014,-84.4645717,207.0,23.0,71.0,7.56,2022-05-21 19:57:37,1426.03,24.0,2022,5,21,19,3.73,172.0
1.8000000000000114,,103.0,1.8000000000000114,7.51,2.0,1.94,137.0,23.5,45.0,76.0,50.3891376,-84.4645171,216.0,23.5,72.5,7.51,2022-05-21 19:57:38,1433.5,24.0,2022,5,21,19,3.73,172.0
1.6000000000000227,,102.0,1.6000000000000227,7.685,2.0,1.73,137.0,24.0,48.0,74.5,50.3890694,-84.4644534,230.0,23.5,73.5,7.685,2022-05-21 19:57:39,1441.13,24.0,2022,5,21,19,3.73,172.0
1.6000000000000227,,101.0,1.6000000000000227,7.896,2.0,1.15,136.0,24.5,50.0,73.5,50.3890011,-84.4643806,242.0,23.5,75.0,7.896,2022-05-21 19:57:40,1448.98,24.0,2022,5,21,19,3.73,172.0
1.8000000000000114,,100.0,1.8000000000000114,7.725,2.0,0.39,136.0,25.5,50.0,77.0,50.3889328,-84.4643169,251.0,24.5,77.5,7.725,2022-05-21 19:57:41,1456.76,24.0,2022,5,21,19,3.73,172.0
2.0,,99.0,2.0,7.567,2.0,0.0,136.0,26.0,50.0,78.0,50.3888646,-84.4642623,270.0,24.5,78.0,7.567,2022-05-21 19:57:42,1464.39,24.0,2022,5,21,19,3.73,172.0
2.0,,99.0,2.0,7.395,2.0,0.16,136.0,27.5,50.0,82.0,50.3888009,-84.4641985,283.0,25.5,80.5,7.395,2022-05-21 19:57:43,1471.91,24.0,2022,5,21,19,3.73,172.0
2.3999999999999773,,99.0,2.3999999999999773,7.39,2.0,0.74,136.0,29.5,51.0,88.0,50.3887326,-84.4641348,292.0,27.0,84.0,7.39,2022-05-21 19:57:44,1479.48,24.0,2022,5,21,19,3.73,172.0
2.6000000000000227,,99.0,2.6000000000000227,7.453,2.0,1.62,134.0,32.0,51.0,93.5,50.3886643,-84.4640711,301.0,28.0,87.5,7.453,2022-05-21 19:57:45,1486.92,24.0,2022,5,21,19,3.73,172.0
2.6000000000000227,,99.0,2.6000000000000227,7.17,2.0,2.36,131.0,34.0,52.0,99.5,50.3886006,-84.4640165,310.0,29.5,91.0,7.17,2022-05-21 19:57:46,1494.06,24.0,2022,5,21,19,3.73,172.0
2.8000000000000114,,96.0,2.8000000000000114,6.92,2.0,2.59,130.0,32.5,52.0,96.5,50.3885369,-84.4639528,310.0,26.0,89.0,6.92,2022-05-21 19:57:47,1501.2,24.0,2022,5,21,19,3.73,172.0
3.0,,92.0,3.0,6.803,2.0,2.58,128.0,29.5,51.0,93.0,50.3884777,-84.4638982,305.0,26.5,90.0,6.803,2022-05-21 19:57:48,1508.3,24.0,2022,5,21,19,3.73,172.0
3.1999999999999886,,90.0,3.1999999999999886,6.797,2.0,2.8,127.0,24.0,49.0,87.5,50.388414,-84.4638436,300.0,30.5,93.5,6.797,2022-05-21 19:57:49,1515.2,24.0,2022,5,21,19,3.73,172.0
3.6000000000000227,,89.0,3.6000000000000227,6.761,2.0,2.92,127.0,28.5,50.0,92.0,50.3883548,-84.4637889,332.0,28.0,90.0,6.761,2022-05-21 19:57:50,1522.04,24.0,2022,5,21,19,3.73,172.0
3.8000000000000114,,88.0,3.8000000000000114,6.484,2.0,2.72,127.0,28.5,52.0,92.0,50.3882957,-84.4637343,391.0,28.0,90.0,6.484,2022-05-21 19:57:51,1528.74,24.0,2022,5,21,19,3.73,172.0
4.199999999999989,,88.0,4.199999999999989,6.236,2.0,2.86,127.0,30.0,48.0,93.5,50.3882411,-84.4636706,354.0,30.5,95.0,6.236,2022-05-21 19:57:52,1535.27,24.0,2022,5,21,19,3.73,172.0
4.399999999999977,,91.0,4.399999999999977,6.182,2.0,3.4,126.0,32.0,50.0,95.0,50.3881819,-84.463616,357.0,31.0,92.5,6.182,2022-05-21 19:57:53,1541.7,24.0,2022,5,21,19,3.73,172.0
4.800000000000011,,93.0,4.800000000000011,6.004,2.0,3.67,126.0,32.0,53.0,95.0,50.3881318,-84.4635705,362.0,31.0,91.0,6.004,2022-05-21 19:57:54,1547.83,24.0,2022,5,21,19,3.73,172.0
5.199999999999989,,92.0,5.199999999999989,5.97,2.0,4.13,126.0,29.5,51.0,94.5,50.3880772,-84.4635159,367.0,32.0,95.0,5.97,2022-05-21 19:57:55,1553.78,24.0,2022,5,21,19,3.73,172.0
5.600000000000023,,89.0,5.600000000000023,6.11,2.0,5.2,126.0,27.5,49.0,93.0,50.3880226,-84.4634613,423.0,29.5,94.0,6.11,2022-05-21 19:57:56,1559.91,24.0,2022,5,21,19,3.73,172.0
6.0,,87.0,6.0,5.954,2.0,6.08,126.0,29.5,49.0,96.5,50.3879726,-84.4634158,419.0,31.0,97.0,5.954,2022-05-21 19:57:57,1566.11,24.0,2022,5,21,19,3.73,172.0
6.399999999999977,,86.0,6.399999999999977,5.718,2.0,6.48,126.0,30.5,49.0,98.0,50.3879225,-84.4633611,396.0,32.0,99.5,5.718,2022-05-21 19:57:58,1571.96,24.0,2022,5,21,19,3.73,172.0
6.800000000000011,,87.0,6.800000000000011,5.552,2.0,6.88,127.0,29.5,49.0,96.0,50.3878724,-84.4633065,385.0,31.0,99.0,5.552,2022-05-21 19:57:59,1577.55,24.0,2022,5,21,19,3.73,172.0
7.199999999999989,,88.0,7.199999999999989,5.92,2.0,7.13,128.0,30.0,49.0,94.5,50.3878269,-84.463261,398.0,27.5,97.5,5.92,2022-05-21 19:58:00,1583.42,24.0,2022,5,21,19,3.73,172.0
7.399999999999977,,88.0,7.399999999999977,6.341,2.0,6.98,128.0,30.0,50.0,94.5,50.3877723,-84.4632064,371.0,28.5,98.0,6.341,2022-05-21 19:58:01,1589.64,24.0,2022,5,21,19,3.73,172.0
7.800000000000011,,89.0,7.800000000000011,6.247,2.0,6.43,128.0,29.5,50.0,94.5,50.3877131,-84.4631609,344.0,29.0,98.0,6.247,2022-05-21 19:58:02,1595.97,24.0,2022,5,21,19,3.73,172.0
8.0,,89.0,8.0,6.286,2.0,5.48,128.0,29.5,51.0,94.5,50.3876494,-84.4631245,317.0,30.0,98.5,6.286,2022-05-21 19:58:03,1602.47,24.0,2022,5,21,19,3.73,172.0
8.199999999999989,,90.0,8.199999999999989,6.381,2.0,4.7,129.0,28.0,53.0,89.0,50.3875857,-84.463079,282.0,29.5,96.5,6.381,2022-05-21 19:58:04,1609.05,24.0,2022,5,21,19,3.73,172.0
8.399999999999977,,91.0,8.399999999999977,6.538,2.0,4.02,130.0,26.5,54.0,83.5,50.3875174,-84.4630426,248.0,29.0,94.0,6.538,2022-05-21 19:58:05,1615.74,24.0,2022,5,21,19,3.73,172.0
8.600000000000023,,93.0,8.600000000000023,6.691,2.0,3.38,132.0,22.5,55.0,76.0,50.3874537,-84.462997,209.0,23.5,80.0,6.691,2022-05-21 19:58:06,1622.57,24.0,2022,5,21,19,3.73,172.0
8.800000000000011,,95.0,8.800000000000011,6.559,2.0,3.25,133.0,20.5,55.0,70.0,50.38739,-84.4629515,214.0,21.0,73.0,6.559,2022-05-21 19:58:07,1629.34,24.0,2022,5,21,19,3.73,172.0
9.0,,96.0,9.0,6.507,2.0,3.45,135.0,20.0,55.0,68.0,50.3873217,-84.462906,255.0,20.5,72.0,6.507,2022-05-21 19:58:08,1636.2,24.0,2022,5,21,19,3.73,172.0
8.600000000000023,,97.0,8.600000000000023,7.052,2.0,2.97,136.0,22.5,55.0,75.0,50.3872535,-84.4628605,310.0,20.5,71.5,7.052,2022-05-21 19:58:09,1643.42,24.0,2022,5,21,19,3.73,172.0
8.800000000000011,,93.0,8.800000000000011,7.431,2.0,1.97,136.0,30.0,55.0,96.5,50.3871807,-84.462815,346.0,21.5,75.5,7.431,2022-05-21 19:58:10,1650.98,24.0,2022,5,21,19,3.73,172.0
8.800000000000011,,92.0,8.800000000000011,7.39,2.0,1.24,137.0,27.0,55.0,89.0,50.3871033,-84.4627695,298.0,27.5,90.0,7.39,2022-05-21 19:58:11,1658.5,24.0,2022,5,21,19,3.73,172.0
8.800000000000011,,93.0,8.800000000000011,7.411,2.0,0.49,138.0,25.5,55.0,85.5,50.387035,-84.462724,242.0,30.5,97.5,7.411,2022-05-21 19:58:12,1665.88,24.0,2022,5,21,19,3.73,172.0
8.800000000000011,,94.0,8.800000000000011,7.544,2.0,0.0,139.0,25.5,55.0,85.5,50.3869622,-84.4626785,211.0,30.5,97.5,7.544,2022-05-21 19:58:13,1673.51,24.0,2022,5,21,19,3.73,172.0
9.0,,94.0,9.0,7.574,2.0,0.0,140.0,25.5,55.0,85.5,50.3868894,-84.4626239,197.0,30.5,97.5,7.574,2022-05-21 19:58:14,1681.07,24.0,2022,5,21,19,3.73,172.0
8.800000000000011,,95.0,8.800000000000011,7.654,2.0,0.0,140.0,25.5,53.0,85.5,50.3868166,-84.4625783,185.0,30.5,97.5,7.654,2022-05-21 19:58:15,1688.55,24.0,2022,5,21,19,3.73,172.0
8.800000000000011,,95.0,8.800000000000011,7.817,2.0,0.0,140.0,26.0,50.0,85.0,50.3867438,-84.4625328,203.0,29.5,94.0,7.817,2022-05-21 19:58:16,1696.27,24.0,2022,5,21,19,3.73,172.0
8.800000000000011,,91.0,8.800000000000011,7.9,2.0,0.0,139.0,28.0,52.0,84.0,50.3866664,-84.4624782,244.0,26.0,81.0,7.9,2022-05-21 19:58:17,1704.03,24.0,2022,5,21,19,3.73,172.0
8.800000000000011,,88.0,8.800000000000011,7.943,2.0,0.0,139.0,30.5,53.0,86.0,50.386589,-84.4624327,278.0,24.0,75.0,7.943,2022-05-21 19:58:18,1711.93,24.0,2022,5,21,19,3.73,172.0
9.199999999999989,,86.0,9.199999999999989,8.279,2.0,0.0,139.0,34.5,53.0,97.0,50.3865116,-84.4623872,293.0,29.0,89.0,8.279,2022-05-21 19:58:19,1719.96,24.0,2022,5,21,19,3.73,172.0
9.199999999999989,,89.0,9.199999999999989,8.396,2.0,0.0,140.0,35.5,53.0,99.5,50.3864252,-84.4623508,266.0,30.0,92.5,8.396,2022-05-21 19:58:20,1728.19,24.0,2022,5,21,19,3.73,172.0
9.199999999999989,,90.0,9.199999999999989,8.073,2.0,0.24,140.0,35.5,53.0,99.5,50.3863433,-84.4623144,261.0,30.0,92.5,8.073,2022-05-21 19:58:21,1736.51,24.0,2022,5,21,19,3.73,172.0
9.399999999999977,,90.0,9.399999999999977,8.13,2.0,0.85,140.0,35.5,53.0,99.5,50.3862568,-84.462278,254.0,30.0,92.5,8.13,2022-05-21 19:58:22,1744.74,24.0,2022,5,21,19,3.73,172.0
9.399999999999977,,90.0,9.399999999999977,8.028,2.0,1.21,138.0,33.5,52.0,97.0,50.3861749,-84.4622325,257.0,29.5,91.5,8.028,2022-05-21 19:58:23,1752.96,24.0,2022,5,21,19,3.73,172.0
9.399999999999977,,90.0,9.399999999999977,7.805,2.0,1.2,137.0,25.5,54.0,88.0,50.3860929,-84.4621961,253.0,28.5,87.5,7.805,2022-05-21 19:58:24,1760.85,24.0,2022,5,21,19,3.73,172.0
9.600000000000023,,88.0,9.600000000000023,7.801,2.0,1.12,137.0,22.5,50.0,78.0,50.3860156,-84.4621596,229.0,28.0,87.0,7.801,2022-05-21 19:58:25,1768.69,24.0,2022,5,21,19,3.73,172.0
9.800000000000011,,88.0,9.800000000000011,7.901,2.0,1.14,137.0,22.0,52.0,76.0,50.3859337,-84.4621232,248.0,27.5,86.0,7.901,2022-05-21 19:58:26,1776.63,24.0,2022,5,21,19,3.73,172.0
9.800000000000011,,87.0,9.800000000000011,7.916,2.0,1.26,138.0,22.5,58.0,79.0,50.3858563,-84.4620868,267.0,26.5,84.5,7.916,2022-05-21 19:58:27,1784.54,24.0,2022,5,21,19,3.73,172.0
10.0,,92.0,10.0,7.765,2.0,1.22,137.0,23.5,56.0,84.0,50.3857789,-84.4620413,240.0,26.5,84.5,7.765,2022-05-21 19:58:28,1792.24,24.0,2022,5,21,19,3.73,172.0
10.199999999999989,,99.0,10.199999999999989,7.532,2.0,1.29,138.0,23.5,50.0,84.0,50.3857015,-84.4620049,242.0,26.5,84.5,7.532,2022-05-21 19:58:29,1799.79,24.0,2022,5,21,19,3.73,172.0
10.199999999999989,,99.0,10.199999999999989,7.359,2.0,1.45,138.0,23.5,50.0,84.0,50.3856242,-84.4619685,265.0,26.5,84.5,7.359,2022-05-21 19:58:30,1807.24,24.0,2022,5,21,19,3.73,172.0
10.399999999999977,,99.0,10.399999999999977,7.352,2.0,1.43,137.0,23.5,50.0,84.0,50.3855514,-84.4619412,255.0,26.5,84.5,7.352,2022-05-21 19:58:31,1814.54,24.0,2022,5,21,19,3.73,172.0
10.399999999999977,,99.0,10.399999999999977,7.476,2.0,1.46,136.0,23.5,50.0,84.0,50.3854785,-84.4619048,218.0,26.5,84.5,7.476,2022-05-21 19:58:32,1821.84,24.0,2022,5,21,19,3.73,172.0
10.600000000000023,,99.0,10.600000000000023,7.593,2.0,1.67,135.0,22.5,55.0,80.5,50.3854012,-84.4618684,255.0,27.5,83.5,7.593,2022-05-21 19:58:33,1829.19,24.0,2022,5,21,19,3.73,172.0
10.800000000000011,,98.0,10.800000000000011,7.528,2.0,1.86,136.0,22.0,54.0,81.0,50.3853238,-84.4618411,276.0,23.5,75.0,7.528,2022-05-21 19:58:34,1836.81,24.0,2022,5,21,19,3.73,172.0
10.800000000000011,,98.0,10.800000000000011,7.502,2.0,1.87,136.0,26.0,50.0,88.5,50.3852464,-84.4618047,274.0,26.0,80.5,7.502,2022-05-21 19:58:35,1844.45,24.0,2022,5,21,19,3.73,172.0
10.800000000000011,,97.0,10.800000000000011,7.53,2.0,1.68,136.0,30.0,50.0,94.0,50.3851691,-84.4617774,271.0,28.0,85.0,7.53,2022-05-21 19:58:36,1851.89,24.0,2022,5,21,19,3.73,172.0
11.0,,97.0,11.0,7.361,2.0,1.56,136.0,30.0,51.0,93.5,50.3850917,-84.4617409,269.0,27.5,86.0,7.361,2022-05-21 19:58:37,1859.31,24.0,2022,5,21,19,3.73,172.0
11.199999999999989,,97.0,11.199999999999989,7.288,2.0,1.55,135.0,24.0,48.0,82.5,50.3850189,-84.4617045,258.0,27.0,87.0,7.288,2022-05-21 19:58:38,1866.69,24.0,2022,5,21,19,3.73,172.0
11.199999999999989,,97.0,11.199999999999989,7.254,2.0,1.28,135.0,23.0,47.0,80.0,50.3849415,-84.4616772,264.0,27.0,87.5,7.254,2022-05-21 19:58:39,1874.3,24.0,2022,5,21,19,3.73,172.0
11.600000000000023,,97.0,11.600000000000023,7.218,2.0,1.16,135.0,23.0,47.0,79.5,50.3848641,-84.4616408,270.0,27.0,86.5,7.218,2022-05-21 19:58:40,1881.92,24.0,2022,5,21,19,3.73,172.0
11.800000000000011,,96.0,11.800000000000011,7.155,2.0,1.68,136.0,22.5,47.0,79.0,50.3847868,-84.4616044,272.0,27.0,85.0,7.155,2022-05-21 19:58:41,1889.15,24.0,2022,5,21,19,3.73,172.0
12.0,,96.0,12.0,7.027,2.0,2.13,135.0,22.0,48.0,78.5,50.384714,-84.461568,273.0,26.5,83.5,7.027,2022-05-21 19:58:42,1896.41,24.0,2022,5,21,19,3.73,172.0
12.200000000000045,,96.0,12.200000000000045,7.193,2.0,2.4,135.0,21.5,48.0,78.0,50.3846411,-84.4615407,276.0,26.5,82.0,7.193,2022-05-21 19:58:43,1903.9,24.0,2022,5,21,19,3.73,172.0
12.399999999999977,,94.0,12.399999999999977,7.422,2.0,2.85,135.0,21.5,48.0,78.0,50.3845592,-84.4615043,292.0,26.5,82.0,7.422,2022-05-21 19:58:44,1911.57,24.0,2022,5,21,19,3.73,172.0
12.600000000000023,,94.0,12.600000000000023,7.403,2.0,3.19,134.0,21.5,48.0,78.0,50.3844818,-84.461477,298.0,26.5,82.0,7.403,2022-05-21 19:58:45,1919.15,24.0,2022,5,21,19,3.73,172.0
12.600000000000023,,94.0,12.600000000000023,7.144,2.0,3.07,134.0,21.5,48.0,78.0,50.3844045,-84.4614406,290.0,26.5,82.0,7.144,2022-05-21 19:58:46,1926.57,24.0,2022,5,21,19,3.73,172.0
12.600000000000023,,95.0,12.600000000000023,7.191,2.0,2.56,134.0,21.5,49.0,78.0,50.3843317,-84.4614133,273.0,26.5,82.0,7.191,2022-05-21 19:58:47,1934.0,24.0,2022,5,21,19,3.73,172.0
12.799999999999955,,95.0,12.799999999999955,7.292,2.0,2.05,134.0,24.5,51.0,85.0,50.3842543,-84.4613769,270.0,27.5,85.0,7.292,2022-05-21 19:58:48,1941.56,24.0,2022,5,21,19,3.73,172.0
12.799999999999955,,95.0,12.799999999999955,7.379,2.0,1.72,134.0,28.0,54.0,93.5,50.3841769,-84.4613404,272.0,28.5,88.5,7.379,2022-05-21 19:58:49,1949.18,24.0,2022,5,21,19,3.73,172.0
13.0,,96.0,13.0,7.533,2.0,1.4,134.0,25.5,55.0,86.0,50.3840996,-84.4613131,242.0,25.0,79.5,7.533,2022-05-21 19:58:50,1956.74,24.0,2022,5,21,19,3.73,172.0
13.0,,96.0,13.0,7.531,2.0,1.08,136.0,23.0,55.0,78.0,50.3840176,-84.4612767,221.0,21.5,70.5,7.531,2022-05-21 19:58:51,1964.49,24.0,2022,5,21,19,3.73,172.0
13.0,,96.0,13.0,7.653,2.0,0.85,137.0,23.0,55.0,78.0,50.3839357,-84.4612403,238.0,21.5,70.5,7.653,2022-05-21 19:58:52,1972.53,24.0,2022,5,21,19,3.73,172.0
13.0,,97.0,13.0,7.757,2.0,0.37,139.0,23.0,55.0,78.0,50.3838492,-84.4612039,222.0,21.5,70.5,7.757,2022-05-21 19:58:53,1980.87,24.0,2022,5,21,19,3.73,172.0
13.0,,97.0,13.0,7.771,2.0,0.0,140.0,23.0,55.0,78.0,50.3837673,-84.4611766,235.0,21.5,70.5,7.771,2022-05-21 19:58:54,1989.06,24.0,2022,5,21,19,3.73,172.0
12.799999999999955,,97.0,12.799999999999955,7.874,2.0,0.0,139.0,24.0,55.0,79.5,50.3836809,-84.4611402,190.0,21.0,69.5,7.874,2022-05-21 19:58:55,1997.11,24.0,2022,5,21,19,3.73,172.0
13.0,,98.0,13.0,8.009,2.0,0.0,138.0,26.5,54.0,84.0,50.3835989,-84.4611038,195.0,20.5,65.5,8.009,2022-05-21 19:58:56,2005.32,24.0,2022,5,21,19,3.73,172.0
12.799999999999955,,98.0,12.799999999999955,8.152,2.0,0.0,139.0,29.5,53.0,88.5,50.383517,-84.4610583,199.0,19.5,62.0,8.152,2022-05-21 19:58:57,2013.68,24.0,2022,5,21,19,3.73,172.0
13.200000000000045,,98.0,13.200000000000045,8.339,2.0,0.13,138.0,32.0,53.0,93.5,50.3834305,-84.4610219,203.0,18.5,58.0,8.339,2022-05-21 19:58:58,2022.05,24.0,2022,5,21,19,3.73,172.0
13.600000000000023,,96.0,13.600000000000023,8.267,2.0,0.66,138.0,34.0,52.0,96.0,50.3833441,-84.4609764,226.0,22.0,69.5,8.267,2022-05-21 19:58:59,2030.47,24.0,2022,5,21,19,3.73,172.0
13.399999999999977,,92.0,13.399999999999977,8.356,2.0,1.19,138.0,29.5,51.0,89.0,50.3832622,-84.4609308,258.0,29.0,92.5,8.356,2022-05-21 19:59:00,2038.86,24.0,2022,5,21,19,3.73,172.0
13.200000000000045,,91.0,13.200000000000045,8.693,2.0,0.93,138.0,27.0,50.0,85.0,50.3831757,-84.4608853,268.0,29.0,94.0,8.693,2022-05-21 19:59:01,2047.37,24.0,2022,5,21,19,3.73,172.0
13.200000000000045,,91.0,13.200000000000045,8.85,2.0,0.41,137.0,35.5,55.0,95.5,50.3830892,-84.4608307,288.0,25.0,86.0,8.85,2022-05-21 19:59:02,2056.24,24.0,2022,5,21,19,3.73,172.0
13.0,,93.0,13.0,9.012,2.0,0.41,136.0,30.0,56.0,90.5,50.3830027,-84.4607761,220.0,29.5,93.5,9.012,2022-05-21 19:59:03,2065.33,24.0,2022,5,21,19,3.73,172.0
12.799999999999955,,94.0,12.799999999999955,9.166,2.0,-0.06,136.0,26.0,53.0,82.5,50.3829117,-84.4607124,188.0,29.0,89.0,9.166,2022-05-21 19:59:04,2074.56,24.0,2022,5,21,19,3.73,172.0
12.799999999999955,,95.0,12.799999999999955,9.138,2.0,-0.99,136.0,23.0,50.0,75.5,50.3828252,-84.4606578,170.0,26.0,80.5,9.138,2022-05-21 19:59:05,2083.78,24.0,2022,5,21,19,3.73,172.0
12.399999999999977,,95.0,12.399999999999977,9.13,2.0,-1.2,136.0,20.5,47.0,68.0,50.3827388,-84.4605941,150.0,23.0,72.0,9.13,2022-05-21 19:59:06,2093.0,24.0,2022,5,21,19,3.73,172.0
12.200000000000045,,98.0,12.200000000000045,9.129,2.0,-1.48,135.0,19.0,47.0,62.5,50.3826523,-84.4605303,114.0,17.5,60.0,9.129,2022-05-21 19:59:07,2102.23,24.0,2022,5,21,19,3.73,172.0
12.0,,97.0,12.0,9.079,2.0,-2.16,135.0,18.5,47.0,61.5,50.3825704,-84.4604575,85.0,17.0,57.5,9.079,2022-05-21 19:59:08,2111.37,24.0,2022,5,21,19,3.73,172.0
