altitude,enhanced_altitude,timestamp,distance,enhanced_speed,gps_accuracy,heart_rate,position_lat,position_long,speed,ascent,battery_soc,descent,grade,temperature,cadence,calories,left_pedal_smoothness,left_right_balance,left_torque_effectiveness,power,right_pedal_smoothness,right_torque_effectiveness,name,year,month,day,hour,wind_speed,wind_direction
28.0,28.0,2023-05-29 18:55:41,26.47,9.215,2.0,90.0,50.3912602,-84.4782216,9.215,0.0,,0.0,-1.81,24.0,31.0,0.0,5.5,10.0,89.5,86.0,14.5,51.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
27.399999999999977,27.399999999999977,2023-05-29 18:55:42,35.83,9.723,2.0,90.0,50.3913171,-84.4781161,9.723,0.0,,1.0,-2.51,24.0,28.0,0.0,0.5,43.0,99.0,58.0,12.5,45.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
26.600000000000023,26.600000000000023,2023-05-29 18:55:43,45.8,9.918,2.0,91.0,50.3913807,-84.4779981,9.918,0.0,,1.0,-3.44,23.0,43.0,0.0,10.0,76.0,67.0,27.0,4.0,40.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
25.600000000000023,25.600000000000023,2023-05-29 18:55:44,56.88,10.184,2.0,92.0,50.3914529,-84.4778717,10.184,0.0,,2.0,-4.43,23.0,54.0,0.0,14.5,83.0,52.5,28.0,0.0,36.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
24.799999999999955,24.799999999999955,2023-05-29 18:55:45,68.07,10.46,3.0,93.0,50.3915257,-84.4777448,10.46,0.0,,3.0,-5.4,23.0,38.0,0.0,14.0,85.0,52.0,21.0,0.0,31.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
24.0,24.0,2023-05-29 18:55:46,77.01,10.261,3.0,93.0,50.3915784,-84.4776324,10.261,0.0,,4.0,-6.27,23.0,22.0,0.0,13.5,87.0,51.5,15.0,0.0,27.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
23.399999999999977,23.399999999999977,2023-05-29 18:55:47,89.36,10.297,3.0,93.0,50.3916584,-84.4774877,10.297,0.0,,5.0,-6.87,23.0,6.0,0.0,13.0,89.0,51.5,8.0,0.0,22.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
22.600000000000023,22.600000000000023,2023-05-29 18:55:48,100.61,10.921,3.0,93.0,50.3917256,-84.4773544,10.921,0.0,,6.0,-7.19,23.0,0.0,0.0,12.5,92.0,51.0,0.0,0.0,18.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
21.399999999999977,21.399999999999977,2023-05-29 18:55:49,112.82,11.653,3.0,93.0,50.3917988,-84.4772082,11.653,0.0,,6.0,-7.42,23.0,0.0,0.0,12.5,94.0,50.5,0.0,0.0,14.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
20.200000000000045,20.200000000000045,2023-05-29 18:55:50,124.99,12.273,3.0,93.0,50.3918848,-84.4770783,12.273,0.0,,7.0,-7.67,23.0,0.0,0.0,12.0,96.0,50.0,0.0,0.0,9.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
19.0,19.0,2023-05-29 18:55:51,137.37,12.944,3.0,94.0,50.3919706,-84.4769435,12.944,0.0,,8.0,-8.09,23.0,0.0,0.0,11.5,98.0,50.0,0.0,0.0,5.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
17.399999999999977,17.399999999999977,2023-05-29 18:55:52,151.3,13.587,3.0,94.0,50.3920612,-84.4767824,13.587,0.0,,10.0,-8.09,23.0,78.0,0.0,11.0,98.0,49.5,12.0,0.0,0.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
15.600000000000023,15.600000000000023,2023-05-29 18:55:53,165.37,14.228,3.0,94.0,50.3921522,-84.476619,14.228,0.0,,11.0,-8.11,23.0,86.0,0.0,17.5,86.0,62.5,40.0,4.0,13.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
13.799999999999955,13.799999999999955,2023-05-29 18:55:54,180.07,14.465,3.0,94.0,50.3922478,-84.4764461,14.465,0.0,,11.0,-8.36,23.0,79.0,0.0,18.5,86.0,65.5,87.0,10.5,37.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
12.399999999999977,12.399999999999977,2023-05-29 18:55:55,194.56,14.453,3.0,95.0,50.3923464,-84.4762851,14.453,0.0,,13.0,-8.74,23.0,57.0,0.0,15.5,88.0,57.0,66.0,15.5,54.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
11.0,11.0,2023-05-29 18:55:56,209.05,14.434,3.0,95.0,50.392445,-84.4761245,14.434,0.0,,15.0,-9.09,23.0,50.0,0.0,11.0,90.0,42.0,54.0,15.5,54.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
10.199999999999989,10.199999999999989,2023-05-29 18:55:57,221.89,14.179,3.0,95.0,50.3925253,-84.4759723,14.179,0.0,,16.0,-9.24,23.0,42.0,0.0,6.0,92.0,26.5,43.0,15.5,54.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
9.199999999999989,9.199999999999989,2023-05-29 18:55:58,236.13,14.11,3.0,95.0,50.3926212,-84.4758122,14.11,0.0,,18.0,-9.15,23.0,34.0,0.0,4.5,94.0,31.0,31.0,12.0,55.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
8.0,8.0,2023-05-29 18:55:59,250.71,13.699,3.0,95.0,50.3927181,-84.4756475,13.699,0.0,,19.0,-9.04,23.0,26.0,0.0,3.0,96.0,38.5,0.0,8.0,56.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
7.399999999999977,7.399999999999977,2023-05-29 18:56:00,264.98,13.397,3.0,96.0,50.3928137,-84.4754853,13.397,0.0,,20.0,-8.74,23.0,17.0,0.0,1.5,98.0,46.0,0.0,4.5,56.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
7.0,7.0,2023-05-29 18:56:01,279.19,13.128,3.0,96.0,50.3929092,-84.4753237,13.128,0.0,,22.0,-8.3,23.0,8.0,0.0,0.0,99.0,53.5,0.0,0.5,57.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
6.199999999999989,6.199999999999989,2023-05-29 18:56:02,292.39,12.812,3.0,96.0,50.3929933,-84.4751733,12.812,0.0,,22.0,-7.4,23.0,0.0,0.0,10.0,94.0,61.0,0.0,0.0,58.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
5.600000000000023,5.600000000000023,2023-05-29 18:56:03,305.68,12.676,3.0,96.0,50.3930864,-84.4750236,12.676,0.0,,23.0,-6.47,23.0,0.0,0.0,21.0,88.0,68.5,0.0,0.0,58.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
5.0,5.0,2023-05-29 18:56:04,318.01,12.355,3.0,96.0,50.3931624,-84.474881,12.355,0.0,,24.0,-5.54,23.0,21.0,0.0,32.5,83.0,76.0,6.0,0.0,59.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.600000000000023,4.600000000000023,2023-05-29 18:56:05,329.79,11.859,3.0,97.0,50.393247,-84.4747552,11.859,0.0,,24.0,-4.88,23.0,72.0,0.0,40.0,77.0,82.5,47.0,0.0,60.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.199999999999989,4.199999999999989,2023-05-29 18:56:06,341.5,11.5,3.0,97.0,50.3933289,-84.4746281,11.5,0.0,,24.0,-4.38,23.0,79.0,0.0,23.5,72.0,81.0,101.0,0.0,60.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.199999999999989,4.199999999999989,2023-05-29 18:56:07,353.68,11.444,3.0,97.0,50.3934083,-84.4744891,11.444,0.0,,25.0,-3.92,23.0,80.0,0.0,23.5,66.0,82.5,188.0,6.0,61.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.199999999999989,4.199999999999989,2023-05-29 18:56:08,365.22,11.201,3.0,97.0,50.3934724,-84.4743439,11.201,0.0,,26.0,-3.39,23.0,79.0,0.0,25.0,61.0,84.5,181.0,12.5,62.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.199999999999989,4.199999999999989,2023-05-29 18:56:09,375.84,11.067,3.0,97.0,50.3935347,-84.4742187,11.067,0.0,,26.0,-2.93,22.0,77.0,1.0,26.0,55.0,85.0,171.0,18.0,66.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.199999999999989,4.199999999999989,2023-05-29 18:56:10,386.34,10.85,3.0,98.0,50.3935983,-84.4740916,10.85,0.0,,26.0,-2.39,22.0,77.0,1.0,25.5,48.0,84.5,178.0,21.0,74.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.399999999999977,4.399999999999977,2023-05-29 18:56:11,397.2,10.711,3.0,98.0,50.3936686,-84.4739597,10.711,0.0,,26.0,-1.8,22.0,77.0,1.0,25.0,45.0,83.5,181.0,24.0,83.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.600000000000023,4.600000000000023,2023-05-29 18:56:12,407.2,10.512,3.0,98.0,50.3937308,-84.4738442,10.512,0.0,,26.0,-0.14,22.0,79.0,1.0,24.5,58.0,83.0,167.0,27.5,91.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.600000000000023,4.600000000000023,2023-05-29 18:56:13,417.4,10.176,3.0,98.0,50.3938025,-84.4737354,10.176,0.0,,26.0,0.0,22.0,78.0,1.0,26.0,58.0,89.0,168.0,25.5,86.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.399999999999977,4.399999999999977,2023-05-29 18:56:14,427.6,9.84,3.0,98.0,50.3938719,-84.4736161,9.84,0.0,,26.0,0.0,22.0,77.0,1.0,26.5,57.0,92.0,179.0,24.0,81.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.600000000000023,4.600000000000023,2023-05-29 18:56:15,437.3,9.678,3.0,98.0,50.3939327,-84.4735044,9.678,0.0,,26.0,0.0,22.0,79.0,2.0,25.0,57.0,86.0,182.0,26.0,88.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.399999999999977,4.399999999999977,2023-05-29 18:56:16,447.01,9.562,3.0,99.0,50.3939962,-84.4733952,9.562,0.0,,26.0,0.0,22.0,78.0,2.0,25.5,56.0,87.5,186.0,26.0,88.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.199999999999989,4.199999999999989,2023-05-29 18:56:17,456.64,9.474,3.0,99.0,50.3940587,-84.4732795,9.474,0.0,,26.0,0.0,22.0,77.0,2.0,26.0,55.0,89.0,186.0,25.5,89.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.199999999999989,4.199999999999989,2023-05-29 18:56:18,466.16,9.442,3.0,99.0,50.3941181,-84.4731697,9.442,0.0,,26.0,0.0,22.0,76.0,2.0,25.0,51.0,87.5,179.0,23.0,83.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.199999999999989,4.199999999999989,2023-05-29 18:56:19,475.55,9.274,2.0,99.0,50.3941831,-84.4730669,9.274,0.0,,26.0,0.0,22.0,76.0,2.0,23.5,51.0,82.5,170.0,21.0,77.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.199999999999989,4.199999999999989,2023-05-29 18:56:20,484.7,8.98,2.0,99.0,50.3942423,-84.4729669,8.98,0.0,,26.0,0.0,22.0,78.0,3.0,22.0,53.0,77.0,168.0,21.0,78.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.199999999999989,4.199999999999989,2023-05-29 18:56:21,493.53,8.967,2.0,99.0,50.3942956,-84.4728607,8.967,0.0,,26.0,0.0,22.0,79.0,3.0,23.5,55.0,79.5,170.0,22.5,80.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.199999999999989,4.199999999999989,2023-05-29 18:56:22,502.42,8.687,2.0,100.0,50.3943548,-84.4727596,8.687,0.0,,26.0,0.0,22.0,83.0,3.0,24.5,54.0,82.0,178.0,24.0,82.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.199999999999989,4.199999999999989,2023-05-29 18:56:23,511.06,8.651,2.0,101.0,50.3944097,-84.4726593,8.651,0.0,,26.0,0.0,22.0,85.0,3.0,25.0,53.0,84.5,187.0,24.5,82.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.199999999999989,4.199999999999989,2023-05-29 18:56:24,519.38,8.49,2.0,102.0,50.3944632,-84.4725613,8.49,0.0,,26.0,0.0,22.0,84.0,3.0,25.0,53.0,86.5,188.0,24.0,80.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.199999999999989,4.199999999999989,2023-05-29 18:56:25,527.59,8.201,2.0,103.0,50.3945143,-84.4724598,8.201,0.0,,26.0,0.0,22.0,83.0,3.0,25.0,54.0,87.5,184.0,24.0,78.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.399999999999977,4.399999999999977,2023-05-29 18:56:26,536.08,8.15,2.0,103.0,50.39457,-84.4723659,8.15,0.0,,26.0,0.0,22.0,83.0,4.0,25.0,54.0,81.5,179.0,23.5,76.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.600000000000023,4.600000000000023,2023-05-29 18:56:27,544.03,8.168,2.0,103.0,50.3946273,-84.4722777,8.168,0.0,,26.0,0.0,22.0,82.0,4.0,28.0,55.0,89.0,191.0,23.5,76.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.600000000000023,4.600000000000023,2023-05-29 18:56:28,552.08,7.975,2.0,103.0,50.3946868,-84.4721947,7.975,0.0,,26.0,0.0,22.0,82.0,4.0,27.0,55.0,91.0,207.0,24.0,79.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.800000000000011,4.800000000000011,2023-05-29 18:56:29,559.36,7.34,2.0,104.0,50.3947377,-84.4721122,7.34,0.0,,26.0,0.0,22.0,83.0,4.0,24.5,54.0,89.5,213.0,24.5,83.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
5.0,5.0,2023-05-29 18:56:30,566.57,7.329,2.0,104.0,50.3947872,-84.4720312,7.329,0.0,,26.0,0.0,21.0,83.0,4.0,23.5,52.0,88.0,218.0,24.0,87.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
5.199999999999989,5.199999999999989,2023-05-29 18:56:31,573.52,6.851,2.0,104.0,50.3948327,-84.4719583,6.851,0.0,,26.0,0.0,21.0,81.0,5.0,28.0,51.0,93.5,222.0,24.0,87.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
5.399999999999977,5.399999999999977,2023-05-29 18:56:32,580.33,6.608,2.0,104.0,50.3948916,-84.4718933,6.608,0.0,,26.0,0.0,21.0,66.0,5.0,25.0,50.0,90.5,220.0,26.0,89.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
5.600000000000023,5.600000000000023,2023-05-29 18:56:33,586.78,6.569,2.0,104.0,50.3949504,-84.4718472,6.569,0.0,,26.0,0.0,21.0,61.0,5.0,29.0,75.0,88.0,149.0,25.0,88.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
5.800000000000011,5.800000000000011,2023-05-29 18:56:34,593.83,7.07,2.0,105.0,50.3950234,-84.4718184,7.07,1.0,,26.0,1.71,21.0,75.0,5.0,29.0,66.0,81.0,133.0,23.5,84.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
5.800000000000011,5.800000000000011,2023-05-29 18:56:35,600.89,7.417,2.0,106.0,50.3950984,-84.4718087,7.417,1.0,,26.0,2.14,21.0,74.0,5.0,19.0,48.0,66.0,141.0,23.5,82.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
5.800000000000011,5.800000000000011,2023-05-29 18:56:36,607.91,6.987,2.0,107.0,50.3951752,-84.471808,6.987,1.0,,26.0,2.16,21.0,55.0,5.0,13.5,44.0,48.0,128.0,23.5,82.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
5.800000000000011,5.800000000000011,2023-05-29 18:56:37,614.75,7.181,2.0,109.0,50.3952444,-84.4718248,7.181,1.0,,26.0,2.06,21.0,33.0,5.0,7.5,39.0,29.5,113.0,23.5,82.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
5.800000000000011,5.800000000000011,2023-05-29 18:56:38,621.36,6.294,2.0,111.0,50.3953141,-84.4718519,6.294,1.0,,26.0,1.8,21.0,12.0,5.0,6.0,35.0,20.0,98.0,22.0,82.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
6.0,6.0,2023-05-29 18:56:39,627.43,5.966,2.0,111.0,50.3953794,-84.4718535,5.966,1.0,,26.0,1.45,21.0,12.0,5.0,22.5,41.0,50.5,4.0,12.5,80.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
5.600000000000023,5.600000000000023,2023-05-29 18:56:40,633.77,6.807,2.0,111.0,50.3954414,-84.4718109,6.807,1.0,,26.0,0.19,21.0,55.0,5.0,39.0,96.0,81.0,12.0,3.0,79.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
5.600000000000023,5.600000000000023,2023-05-29 18:56:41,640.53,6.84,2.0,111.0,50.3954964,-84.4717486,6.84,1.0,,26.0,0.0,21.0,85.0,6.0,31.5,64.0,78.0,123.0,11.0,78.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
5.399999999999977,5.399999999999977,2023-05-29 18:56:42,647.41,6.607,2.0,111.0,50.3955475,-84.4716839,6.607,1.0,,26.0,0.0,21.0,86.0,6.0,23.0,52.0,75.5,190.0,23.0,80.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
5.399999999999977,5.399999999999977,2023-05-29 18:56:43,654.03,6.789,2.0,112.0,50.3955958,-84.4716058,6.789,1.0,,26.0,0.0,21.0,87.0,6.0,26.5,53.0,89.5,208.0,28.0,88.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
5.600000000000023,5.600000000000023,2023-05-29 18:56:44,661.33,6.836,2.0,112.0,50.3956461,-84.4715319,6.836,1.0,,26.0,-0.54,21.0,87.0,6.0,25.0,56.0,89.0,211.0,26.0,93.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
5.800000000000011,5.800000000000011,2023-05-29 18:56:45,668.2,6.707,2.0,112.0,50.3956953,-84.4714522,6.707,1.0,,26.0,-0.09,21.0,86.0,6.0,22.5,53.0,84.5,211.0,25.5,90.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
6.0,6.0,2023-05-29 18:56:46,675.49,6.616,2.0,112.0,50.395744,-84.4713741,6.616,1.0,,26.0,0.0,21.0,85.0,7.0,19.5,51.0,80.0,202.0,25.0,86.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
6.399999999999977,6.399999999999977,2023-05-29 18:56:47,681.82,6.451,2.0,112.0,50.3957881,-84.4713035,6.451,1.0,,26.0,0.21,21.0,83.0,7.0,20.0,48.0,79.5,199.0,26.0,88.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
6.600000000000023,6.600000000000023,2023-05-29 18:56:48,687.98,5.979,2.0,112.0,50.3958243,-84.4712242,5.979,2.0,,26.0,0.8,21.0,81.0,7.0,23.0,45.0,80.5,197.0,28.5,96.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
6.800000000000011,6.800000000000011,2023-05-29 18:56:49,693.7,4.818,2.0,112.0,50.3958573,-84.4711573,4.818,2.0,,26.0,1.6,21.0,70.0,7.0,19.0,40.0,66.0,165.0,29.0,97.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
7.0,7.0,2023-05-29 18:56:50,697.35,3.4,2.0,112.0,50.3958727,-84.4711092,3.4,2.0,,26.0,2.27,21.0,61.0,7.0,4.5,28.0,91.5,118.0,20.0,70.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
7.199999999999989,7.199999999999989,2023-05-29 18:56:51,700.84,1.969,2.0,112.0,50.3958867,-84.4710624,1.969,3.0,,26.0,2.9,21.0,56.0,7.0,0.0,35.0,86.0,6.0,7.5,54.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
7.399999999999977,7.399999999999977,2023-05-29 18:56:52,702.42,1.218,2.0,113.0,50.3958914,-84.4710438,1.218,3.0,,26.0,3.44,21.0,52.0,7.0,1.0,45.0,66.0,17.0,1.0,43.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
7.600000000000023,7.600000000000023,2023-05-29 18:56:53,703.52,0.89,2.0,113.0,50.3958915,-84.4710258,0.89,3.0,,26.0,3.88,21.0,45.0,7.0,3.0,45.0,45.5,19.0,3.0,32.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
8.0,8.0,2023-05-29 18:56:55,704.4,1.035,2.0,115.0,50.3958828,-84.4709987,1.035,3.0,,26.0,4.83,21.0,29.0,7.0,3.5,20.0,41.0,24.0,9.0,32.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
8.0,8.0,2023-05-29 18:56:56,706.14,2.079,2.0,117.0,50.3958691,-84.4709802,2.079,3.0,,26.0,5.88,21.0,26.0,7.0,1.5,7.0,58.5,41.0,12.5,45.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
8.0,8.0,2023-05-29 18:56:57,708.92,3.076,2.0,119.0,50.3958464,-84.4709529,3.076,3.0,,26.0,7.5,21.0,28.0,7.0,4.5,23.0,76.0,67.0,20.0,62.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
8.0,8.0,2023-05-29 18:56:58,712.84,4.416,2.0,120.0,50.3958194,-84.4709081,4.416,4.0,,26.0,9.12,21.0,57.0,8.0,25.0,61.0,93.5,93.0,41.5,90.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
8.0,8.0,2023-05-29 18:56:59,717.69,4.857,2.0,120.0,50.3957834,-84.4708628,4.857,4.0,,26.0,8.38,21.0,82.0,8.0,24.5,51.0,88.0,219.0,30.5,90.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
7.800000000000011,7.800000000000011,2023-05-29 18:57:00,723.5,5.598,2.0,120.0,50.3957359,-84.4708084,5.598,4.0,,26.0,1.54,20.0,79.0,8.0,24.0,67.0,85.5,233.0,27.5,92.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
7.800000000000011,7.800000000000011,2023-05-29 18:57:01,729.35,6.35,2.0,120.0,50.395688,-84.4707537,6.35,4.0,,26.0,1.47,20.0,82.0,8.0,24.0,69.0,85.0,231.0,28.0,94.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
7.600000000000023,7.600000000000023,2023-05-29 18:57:02,735.88,6.45,2.0,120.0,50.3956335,-84.4706901,6.45,4.0,,26.0,0.54,20.0,84.0,8.0,23.5,64.0,84.5,226.0,28.5,96.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
7.199999999999989,7.199999999999989,2023-05-29 18:57:03,742.77,6.79,2.0,121.0,50.395574,-84.4706348,6.79,4.0,,26.0,-0.72,20.0,83.0,9.0,23.5,60.0,84.0,214.0,29.0,98.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
6.800000000000011,6.800000000000011,2023-05-29 18:57:04,749.64,6.832,2.0,121.0,50.3955152,-84.4705717,6.832,4.0,,27.0,-1.85,20.0,83.0,9.0,23.5,56.0,83.5,192.0,29.0,98.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
6.600000000000023,6.600000000000023,2023-05-29 18:57:05,756.68,7.1,2.0,121.0,50.3954571,-84.4705091,7.1,4.0,,27.0,-2.64,20.0,84.0,9.0,23.0,52.0,79.5,184.0,23.5,93.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
6.399999999999977,6.399999999999977,2023-05-29 18:57:06,764.2,7.455,2.0,121.0,50.3953965,-84.4704438,7.455,4.0,,27.0,-3.0,20.0,87.0,9.0,22.0,47.0,75.0,162.0,20.5,86.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
6.199999999999989,6.199999999999989,2023-05-29 18:57:07,771.93,7.545,2.0,121.0,50.3953335,-84.470363,7.545,4.0,,28.0,-3.06,20.0,88.0,9.0,20.5,45.0,71.5,155.0,23.0,83.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
6.0,6.0,2023-05-29 18:57:08,779.52,7.646,2.0,122.0,50.3952752,-84.4702912,7.646,4.0,,28.0,-2.95,20.0,86.0,9.0,19.0,49.0,69.0,146.0,23.5,87.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
5.600000000000023,5.600000000000023,2023-05-29 18:57:09,787.31,7.821,2.0,122.0,50.3952174,-84.4702116,7.821,4.0,,28.0,-2.88,20.0,85.0,10.0,18.5,52.0,64.5,137.0,20.0,70.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
5.399999999999977,5.399999999999977,2023-05-29 18:57:10,795.57,7.707,2.0,122.0,50.3951699,-84.4701103,7.707,4.0,,28.0,-2.84,20.0,85.0,10.0,20.0,54.0,71.5,136.0,17.5,62.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
5.0,5.0,2023-05-29 18:57:11,803.45,7.703,2.0,122.0,50.3951369,-84.4699998,7.703,4.0,,28.0,-2.85,20.0,85.0,10.0,22.5,59.0,83.0,140.0,15.5,57.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.800000000000011,4.800000000000011,2023-05-29 18:57:12,811.16,7.712,2.0,122.0,50.3951183,-84.4698902,7.712,4.0,,29.0,-2.82,20.0,85.0,10.0,24.5,59.0,90.0,165.0,15.0,56.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.800000000000011,4.800000000000011,2023-05-29 18:57:13,818.78,7.524,2.0,123.0,50.3951178,-84.4697822,7.524,4.0,,29.0,-2.84,20.0,85.0,10.0,23.5,53.0,83.5,186.0,19.0,66.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.800000000000011,4.800000000000011,2023-05-29 18:57:14,826.25,7.11,2.0,123.0,50.3951047,-84.4696733,7.11,4.0,,29.0,-2.87,20.0,71.0,10.0,23.0,55.0,82.0,183.0,20.0,74.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.600000000000023,4.600000000000023,2023-05-29 18:57:15,833.24,7.087,2.0,123.0,50.395087,-84.4695748,7.087,4.0,,29.0,-2.8,20.0,62.0,11.0,26.0,45.0,85.5,139.0,18.5,70.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
4.800000000000011,4.800000000000011,2023-05-29 18:57:16,840.44,6.907,2.0,123.0,50.3950638,-84.4694804,6.907,4.0,,29.0,-2.42,20.0,67.0,11.0,29.0,41.0,90.5,139.0,19.0,70.0,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
5.199999999999989,5.199999999999989,2023-05-29 18:57:17,847.41,6.984,2.0,123.0,50.3950364,-84.4693885,6.984,4.0,,29.0,-0.48,20.0,76.0,11.0,27.5,44.0,96.0,162.0,27.5,96.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
5.399999999999977,5.399999999999977,2023-05-29 18:57:18,854.9,7.539,2.0,123.0,50.395009,-84.4692882,7.539,4.0,,29.0,0.0,20.0,79.0,11.0,28.0,48.0,96.5,217.0,27.5,95.5,Afternoon_Ride (1).fit,2023,5,29,18,3.91,212.0
